_id,Name,Address,Location,Price,Cuisine,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Hour,coord,Comments
ObjectId(63da3caa3edd49a903f16d25),La Rotonde - La Table d'Aurélien Largeau,"Hôtel du Palais, 1 avenue de l'Impératrice, Biarritz, 64200, France","Biarritz, France",€€€€,Modern Cuisine,+33559411234,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/la-rotonde-hotel-du-palais,https://www.latabledaurelienlargeau.com/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access",15,"[-1.5560928,43.4868945]",6.040384e+06
ObjectId(63da3caa3edd49a903f16d26),Le Petit Hôtel du Grand Large,"11 quai Saint-Ivy, à Portivy, Saint-Pierre-Quiberon, 56510, France","Saint-Pierre-Quiberon, France",€€€€,Modern Cuisine,+33297309161,https://guide.michelin.com/en/bretagne/st-pierre-quiberon/restaurant/le-petit-hotel-du-grand-large,https://www.lepetithoteldugrandlarge.fr/,2,"Credit card / Debit card accepted,Great view,Visa credit card,Wheelchair access",8,"[-3.1461614,47.5300602]",2.696639e+06
ObjectId(63da3caa3edd49a903f16d27),Le Gindreau,"146 rue du Gindreau, le Bourg, Saint-Médard, 46150, France","Saint-Médard, France",€€€€,Creative,+33565362227,https://guide.michelin.com/en/occitanie/saint-mdard/restaurant/le-gindreau,http://www.legindreau.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",0,"[1.2913203,44.5383407]",6.772124e+06
ObjectId(63da3caa3edd49a903f16d28),Le Violon d'Ingres,"135 rue Saint-Dominique, Paris, 75007, France","Paris, France",€€€€,"Traditional Cuisine, Classic Cuisine",+33145551505,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-violon-d-ingres5989,http://www.leviolondingres.paris,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",5,"[2.3017796,48.8582135]",6.08427e+06
ObjectId(63da3caa3edd49a903f16d29),Alcyone,"1 place Daviel, Marseille, 13002, France","Marseille, France",€€€€,Mediterranean Cuisine,+33413424343,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/alcyone,https://marseille.intercontinental.com/alcyone/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access",8,"[5.369905,43.29808]",5.01312e+06
ObjectId(63da3caa3edd49a903f16d2a),Le Patio,"10 boulevard de la Plage, Arcachon, 33120, France","Arcachon, France",€€€,Modern Cuisine,+33556830272,https://guide.michelin.com/en/nouvelle-aquitaine/arcachon/restaurant/le-patio396,http://www.lepatio-thierryrenou.com/,2,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",19,"[-1.1480031,44.6568414]",3.209969e+06
ObjectId(63da3caa3edd49a903f16d2b),Val d'Auge,"805 avenue du Général-de-Gaulle, Bondues, 59910, France","Bondues, France",€€€,Modern Cuisine,+33320462687,https://guide.michelin.com/en/hauts-de-france/bondues/restaurant/val-d-auge,https://www.valdauge.com/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",7,"[3.0944903,50.7003027]",38183
ObjectId(63da3caa3edd49a903f16d2c),L'Auberge de Montmin,"1199 route du Col-de-la-Forclaz, Talloires-Montmin, 74210, France","Talloires-Montmin, France",€€€€,Creative,+33450638540,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/l-auberge-de-montmin,,2,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",0,"[6.2486842,45.8072811]",3.560366e+06
ObjectId(63da3caa3edd49a903f16d2d),Auberge du Pont,"70 avenue du Docteur-Besserve, Pont-du-Château, 63430, France","Pont-du-Château, France",€€€,Modern Cuisine,+33473830036,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-du-chteau/restaurant/auberge-du-pont37415,http://www.auberge-du-pont.com,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",7,"[3.2581585,45.7973696]",1.807639e+06
ObjectId(63da3caa3edd49a903f16d2e),La Cachette,"20 rue Notre-Dame-de-Soyons, Valence, 26000, France","Valence, France",€€€,Creative,+33475552413,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/la-cachette,https://www.lacachette-valence.fr/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",19,"[4.8865476,44.9323313]",3.471366e+06
ObjectId(63da3caa3edd49a903f16d2f),La Bastide de Moustiers,"Chemin de Quinson, Moustiers-Sainte-Marie, 04360, France","Moustiers-Sainte-Marie, France",€€€,Provençal,+33492704747,https://guide.michelin.com/en/provence-alpes-cote-dazur/moustiers-sainte-marie/restaurant/la-bastide-de-moustiers,https://www.bastide-moustiers.com/,4,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Visa credit card",2,"[6.2179,43.84058]",7.884435e+06
ObjectId(63da3caa3edd49a903f16d30),Divellec,"18 rue Fabert, Paris, 75007, France","Paris, France",€€€€,Seafood,+33145519196,https://guide.michelin.com/en/ile-de-france/paris/restaurant/divellec,https://www.divellec-paris.fr/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access",18,"[2.3114674,48.8610318]",3.033597e+06
ObjectId(63da3caa3edd49a903f16d31),Les Terraillers,"11 chemin Neuf, Biot, 06410, France","Biot, France",€€€€,Creative,+33493650159,https://guide.michelin.com/en/provence-alpes-cote-dazur/biot/restaurant/les-terraillers,https://www.lesterraillers.fr/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",12,"[7.092956,43.6279589]",7.998393e+06
ObjectId(63da3caa3edd49a903f16d32),Le Clocher des Pères,"Le Mollard, 80 impasse du Four, Saint-Martin-sur-la-Chambre, 73130, France","Saint-Martin-sur-la-Chambre, France",€€€,Creative,+33479599806,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-martin-sur-la-chambre/restaurant/le-clocher-des-peres,https://www.chambres-d-hote-maurienne-le-clocher-des-peres.fr/fr/m_1_accueil.php,3,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card",6,"[6.3168158,45.3664596]",7.586512e+06
ObjectId(63da3caa3edd49a903f16d33),La Table du Gourmet,"5 rue de la 1ère-Armée, Riquewihr, 68340, France","Riquewihr, France",€€€€,"Creative, Modern Cuisine",+33389490909,https://guide.michelin.com/en/grand-est/riquewihr/restaurant/la-table-du-gourmet,https://www.jlbrendel.com/fr/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",8,"[7.29731,48.16645]",5.39347e+06
ObjectId(63da3caa3edd49a903f16d34),Le Fanal,"18 avenue Pierre-Fabre, Banyuls-sur-Mer, 66650, France","Banyuls-sur-Mer, France",€€€,Modern Cuisine,+33468986588,https://guide.michelin.com/en/occitanie/banyuls-sur-mer/restaurant/le-fanal,https://www.pascal-borrell.com/fr/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card",10,"[3.1356336,42.4799784]",579031
ObjectId(63da3caa3edd49a903f16d35),Rustique,"14 rue d'Enghien, Lyon, 69002, France","Lyon, France",€€€,Creative,+33472138081,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/rustique,https://www.rustiquelyon.fr/,2,"American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",10,"[4.8262876,45.7520626]",8.258886e+06
ObjectId(63da3caa3edd49a903f16d36),Louroc - Hôtel du Cap-Eden-Roc,"Boulevard J.-F.-Kennedy, au Cap d'Antibes, Antibes, 06160, France","Antibes, France",€€€€,"Modern Cuisine, Mediterranean Cuisine",+33493613901,https://guide.michelin.com/en/provence-alpes-cote-dazur/antibes/restaurant/louroc,https://www.oetkercollection.com/hotels/hotel-du-cap-eden-roc/,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access",15,"[7.1216544,43.5483167]",956417
ObjectId(63da3caa3edd49a903f16d37),Hostellerie de Levernois,"Rue du Golf, Levernois, 21200, France","Levernois, France",€€€€,Modern Cuisine,+33380247358,https://guide.michelin.com/en/bourgogne-franche-comte/levernois/restaurant/hostellerie-de-levernois,https://www.levernois.com/fr/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",18,"[4.8783198,46.9926504]",2.322328e+06
ObjectId(63da3caa3edd49a903f16d38),La Dune du Château de Sable,"38 rue de l'Europe, Porspoder, 29840, France","Porspoder, France",€€€€,Modern Cuisine,+33229003132,https://guide.michelin.com/en/bretagne/porspoder/restaurant/le-chateau-de-sable,https://www.lechateaudesablehotel.fr/,0,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Visa credit card,Wheelchair access",12,"[-4.7628871,48.5167139]",1.227524e+06
ObjectId(63da3caa3edd49a903f16d39),L'Aromate,"2 rue Gustave-Deloye, Nice, 06000, France","Nice, France",€€€€,Modern Cuisine,+33493629824,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/l-aromate233368,http://www.laromate.fr,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",6,"[7.269895,43.6992157]",4.344945e+06
ObjectId(63da3caa3edd49a903f16d3a),La Table d'Asten,"8 boulevard Clemenceau, Binic, 22520, France","Binic, France",€€€,Modern Cuisine,+33256442842,https://guide.michelin.com/en/bretagne/binic/restaurant/la-table-d-asten,http://www.asten.restaurant,3,"Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",17,"[-2.8249426,48.5992778]",8.795209e+06
ObjectId(63da3caa3edd49a903f16d3b),Hedone,"2 impasse Saint-Félix, Toulouse, 31000, France","Toulouse, France",€€€€,Creative,+33582746055,https://guide.michelin.com/en/occitanie/toulouse/restaurant/hedone1024405,http://www.hedone-restaurant.fr,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",10,"[1.4616287,43.5964008]",1.948203e+06
ObjectId(63da3caa3edd49a903f16d3c),Le Royal,"Hameau de Bellevue, 9 rue de la République, Champillon, 51160, France","Champillon, France",€€€€,Modern Cuisine,+33326528711,https://guide.michelin.com/en/grand-est/champillon/restaurant/le-royal,https://royalchampagne.com/,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access",5,"[3.9767776,49.0912374]",4.769192e+06
ObjectId(63da3caa3edd49a903f16d3d),Le Fantin Latour - Stéphane Froidevaux,"1 rue Général-de-Beylie, Grenoble, 38000, France","Grenoble, France",€€€€,Creative,+33476243818,https://guide.michelin.com/en/auvergne-rhone-alpes/grenoble/restaurant/le-fantin-latour-stephane-froidevaux,https://www.fantin-latour.fr/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",6,"[5.7323825,45.1898486]",7.575008e+06
ObjectId(63da3caa3edd49a903f16d3e),Septime,"80 rue de Charonne, Paris, 75011, France","Paris, France",€€€€,Modern Cuisine,+33143673829,https://guide.michelin.com/en/ile-de-france/paris/restaurant/septime,https://www.septime-charonne.fr/,0,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",0,"[2.3806905,48.8536287]",3.081774e+06
ObjectId(63da3caa3edd49a903f16d3f),Ceto,"1551 route de la Turbie, Roquebrune-Cap-Martin, 06190, France","Roquebrune-Cap-Martin, France",€€€€,"Seafood, Mediterranean Cuisine",+33493372244,https://guide.michelin.com/en/provence-alpes-cote-dazur/roquebrune-cap-martin/restaurant/ceto,https://www.maybourneriviera.com/,4,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access",10,"[7.4443408,43.7569196]",8.16708e+06
ObjectId(63da3caa3edd49a903f16d40),Avel Vor,"25 rue de Locmalo, Port-Louis, 56290, France","Port-Louis, France",€€€,Modern Cuisine,+33297824759,https://guide.michelin.com/en/bretagne/fr-port-louis/restaurant/avel-vor,http://www.avelvor.com,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Visa credit card,Wheelchair access",17,"[-3.3474837,47.7061536]",5.934067e+06
ObjectId(63da3caa3edd49a903f16d41),Entre Vigne et Garrigue,"600 route de Saint-Bruno, Pujaut, 30131, France","Pujaut, France",€€€€,Modern Cuisine,+33490952029,https://guide.michelin.com/en/occitanie/pujaut/restaurant/entre-vigne-et-garrigue,http://www.vigne-et-garrigue.com,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",2,"[4.77475,43.98619]",3.54411e+06
ObjectId(63da3caa3edd49a903f16d42),Le Pont de l'Ouysse,"Lacave, 46200, France","Lacave, France",€€€,"Modern Cuisine, Classic Cuisine",+33565378704,https://guide.michelin.com/en/occitanie/lacave/restaurant/pont-de-l-ouysse,https://www.lepontdelouysse.com/,2,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",1,"[1.5502327,44.8442311]",2.989459e+06
ObjectId(63da3caa3edd49a903f16d43),Sola,"12 rue de l'Hôtel-Colbert, Paris, 75005, France","Paris, France",€€€€,Modern Cuisine,+33142023924,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sola,https://www.restaurant-sola.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",4,"[2.3483585,48.8515799]",6.58198e+06
ObjectId(63da3caa3edd49a903f16d44),Quinsou,"33 rue de l'Abbé-Grégoire, Paris, 75006, France","Paris, France",€€€,Creative,+33142226609,https://guide.michelin.com/en/ile-de-france/paris/restaurant/quinsou,https://www.quinsourestaurant.fr/,1,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",14,"[2.325489,48.8476485]",4.392714e+06
ObjectId(63da3caa3edd49a903f16d45),Mavrommatis,"42 rue Daubenton, Paris, 75005, France","Paris, France",€€€€,"Greek, Mediterranean Cuisine",+33143311717,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mavrommatis,https://www.mavrommatis.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",17,"[2.3511901,48.8405528]",1.181926e+06
